"","missing"
"1","ENSG00000232388"
"2","ENSG00000224959"
"3","ENSG00000185044"
"4","ENSG00000225210"
"5","ENSG00000255717"
"6","ENSG00000234741"
"7","ENSG00000196756"
"8","ENSG00000229807"
"9","ENSG00000230952"
"10","ENSG00000254277"
"11","ENSG00000251562"
"12","ENSG00000130600"
"13","ENSG00000247844"
"14","ENSG00000175061"
"15","ENSG00000245532"
"16","ENSG00000226950"
"17","ENSG00000254934"
"18","ENSG00000254339"
"19","ENSG00000254166"
"20","ENSG00000249790"
