"","missing"
"1","ENSG00000130600"
"2","ENSG00000175061"
"3","ENSG00000226950"
"4","ENSG00000249790"
"5","ENSG00000255717"
"6","ENSG00000247844"
"7","ENSG00000223380"
"8","ENSG00000230937"
"9","ENSG00000172965"
"10","ENSG00000203875"
