gene_id	withinSubset	lncRnaName	Comp.1	Comp.2	Comp.3	Comp.4	Comp.5	Comp.6	Comp.7	Comp.8	Comp.9	Comp.10	Comp.11	Comp.12	Comp.13	Comp.14	Comp.15	Comp.16	Comp.17	Comp.18	Comp.19	Comp.20	Comp.21	Comp.22	Comp.23	Comp.24	Comp.25	Comp.26	Comp.27	Comp.28	Comp.29	Comp.30
ENSG00000253891.1	rest	ENSG00000253891	25.2841211646537	2.4868007742761	6.06985287536539	11.8799428405806	2.85344785371369	5.18732857787658	3.43538488646981	3.06357035658837	11.8251423394348	11.5250752343534	3.74903690205548	3.3523226623621	1.52032446629177	5.73829988908049	2.86031604114387	4.54796034842833	1.5014887688497	1.60957478005343	4.14680554747028	2.52449375335552	1.28120947762805	3.36286298992316	1.62538555908482	5.8987005762985	1.54964247760268	1.76368373589595	1.05981460583439	4.30645092107951	1.02117390987462	1.13177278292932
ENSG00000253892.1	rest	ENSG00000253892	25.2854097755849	2.48546122957928	6.07009006346866	11.8836991506433	2.85199799247261	5.18732229561283	3.43404428808933	3.06398390861717	11.8242842066026	11.5231322807471	3.74649299373643	3.35270568168914	1.51971243221998	5.736611169188	2.86143983423594	4.54794935539372	1.50186307510185	1.61043692875528	4.14671962485823	2.52433068924692	1.28084180036699	3.36332078605129	1.62519232047888	5.89871732851925	1.5495201455202	1.76368659279059	1.0597957429287	4.30652949980494	1.02118733530516	1.13182151557403
ENSG00000253894.1	rest	ENSG00000253894	25.2861408788168	2.48586928262812	6.0696442070451	11.8832153754954	2.85336538298473	5.18725071657109	3.43477100034757	3.06379196032676	11.8249407333001	11.5244725637939	3.74712936544695	3.35365572191645	1.52057960518014	5.7365880668372	2.86123272656354	4.54800178293089	1.5013177111132	1.61009149233007	4.14693769893607	2.52479593584618	1.2812877599068	3.36290416936397	1.62534145901584	5.89864523582383	1.54975734114172	1.76367554548516	1.05985996560242	4.30649710148771	1.02119252376211	1.13182006573148
ENSG00000253898.1	rest	ENSG00000253898	25.2813251982484	2.49710010671756	6.06271183988089	11.8849257540805	2.85086019018294	5.18637328098403	3.43483426776009	3.06158610129816	11.8257330874682	11.526417295333	3.74483767342146	3.35154337788514	1.52037494060465	5.73652115894522	2.86115548496524	4.54713085273844	1.50073968740315	1.60799362194968	4.14620059186058	2.52437276286112	1.28138531468618	3.36315292848565	1.62560574793804	5.89861513406931	1.54979613754424	1.76362655763587	1.05987487402987	4.30653184752985	1.02121690997127	1.13183178436291
ENSG00000253924.1	rest	ENSG00000253924	25.2861031410373	2.4859958176981	6.06966849915678	11.8830673481222	2.85346077296814	5.18760908152179	3.43465286320961	3.06380639840503	11.824940695775	11.5243966060965	3.74704505786871	3.35375758667821	1.52063750604375	5.73655276394959	2.86130019596493	4.54807075290294	1.50153912361942	1.60979930887918	4.146779199599	2.52477381706116	1.28129298762606	3.36291147929789	1.62534586497285	5.89864098304667	1.54976152055708	1.76367875027709	1.05986590440531	4.30649737912817	1.02119503584239	1.13182440633102
ENSG00000253929.1	rest	ENSG00000253929	25.2583632617416	2.50052093509857	6.06675492275183	11.7901791433318	2.84519029347206	5.18674730255101	3.43253000147441	3.06666693811017	11.8166089420938	11.5308096375235	3.75287103633698	3.34717206977703	1.5194548778751	5.74159008424376	2.8526391760749	4.54711069809353	1.50661286626275	1.62368411661635	4.1559164166979	2.52584848062818	1.28158341560847	3.36284436960347	1.6245054203845	5.89886743099657	1.55000965082955	1.7637626500548	1.05960785802082	4.30638321587128	1.02113903959664	1.13167176675712
ENSG00000253956.1	rest	ENSG00000253956	25.2860563456662	2.48590330854218	6.06970514658734	11.8834711965271	2.85351794511713	5.18724133927276	3.4348010330028	3.06379561396433	11.8251002941221	11.5243617388096	3.74723302127272	3.35368170748228	1.52067175322732	5.73607589583932	2.86168172741743	4.54663600931882	1.50159977686131	1.61008201591505	4.14712036673421	2.52473704597235	1.28131051433099	3.36298919806347	1.62555268499845	5.89858851098598	1.5497645727786	1.76361067676324	1.05988391790573	4.30652199066761	1.02119754766039	1.13182841481177
ENSG00000253959.1	rest	ENSG00000253959	25.2857780245049	2.48577864476916	6.06983859816138	11.8834576195968	2.85360738199312	5.18714003784653	3.43505792944172	3.0635668284886	11.8248947732619	11.5245513421276	3.74719901697337	3.35370879644306	1.52026040663776	5.73596107208037	2.8623011931321	4.54860357658106	1.50113116815583	1.60993287013678	4.14731634812325	2.52449215019504	1.28131119289694	3.36295264788275	1.62529316858652	5.89865521880425	1.54975174470538	1.76367402221395	1.05985351164716	4.30649419201702	1.02118836116855	1.13184075745508
ENSG00000253967.1	rest	ENSG00000253967	25.2814093844505	2.4877891345717	6.07615484781909	11.8845254436218	2.8524151875962	5.1937322233365	3.43206182511179	3.05960249243692	11.8276060917994	11.5264498702838	3.7464894561965	3.35722806076542	1.52218921545087	5.73657748829715	2.86245022973826	4.5501446796766	1.50564414263693	1.60857838226115	4.14709928674065	2.52533293693541	1.28165775916158	3.36284443528205	1.62519053623329	5.89854069706678	1.54987750472388	1.76366589943683	1.05998907251459	4.30653615931041	1.02129023154231	1.1320504529127
ENSG00000253968.1	rest	ENSG00000253968	25.2812876459903	2.48483103449572	6.07170252373273	11.8838395784709	2.85594837212301	5.18623498876149	3.44036709925591	3.06064744020328	11.8220675271241	11.5238733806654	3.74578185730767	3.35358867335891	1.52119841853322	5.73748392039793	2.86163028127018	4.54786840542695	1.50112341868894	1.61045829939875	4.14606169379142	2.52622970099005	1.2816129766035	3.36285863110876	1.62557666967008	5.89868229230437	1.54977720977152	1.76376531896133	1.05964202037133	4.30640491227874	1.02112973673835	1.13183971399921
ENSG00000253972.1	rest	ENSG00000253972	25.2858040967391	2.48625061677416	6.07010197149111	11.883617925966	2.85330936338574	5.18714473043089	3.43536463862523	3.06574519993514	11.8253508222375	11.5250725705098	3.74655812477264	3.354526972596	1.52059240263275	5.73726852180652	2.86197286433533	4.54792099734905	1.50143185788463	1.61094206121712	4.14602662890245	2.52395342470114	1.28127965179072	3.36298648267548	1.62503385542235	5.89831298944873	1.54981787209099	1.76363233215648	1.05985691266415	4.30651548615961	1.02118927169661	1.13182007454521
