"","missing"
"1","ENSG00000254911"
"2","ENSG00000224738"
"3","ENSG00000236618"
"4","ENSG00000233016"
"5","ENSG00000237298"
"6","ENSG00000236933"
"7","ENSG00000248890"
"8","ENSG00000254251"
"9","ENSG00000228989"
"10","ENSG00000229953"
"11","ENSG00000177410"
"12","ENSG00000249532"
"13","ENSG00000235123"
"14","ENSG00000232533"
"15","ENSG00000225733"
"16","ENSG00000226779"
"17","ENSG00000253352"
"18","ENSG00000254682"
"19","ENSG00000235335"
"20","ENSG00000229874"
