gene_id	withinSubset	lncRnaName	Comp.1	Comp.2	Comp.3	Comp.4	Comp.5	Comp.6	Comp.7	Comp.8	Comp.9	Comp.10	Comp.11	Comp.12	Comp.13	Comp.14	Comp.15
ENSG00000100181.14	true	ENSG00000100181	16.0507620409645	3.38889393696301	1.90676451056682	1.50206252607204	1.42713426083721	1.2644426657274	5.00361182366997	6.06086614439748	5.15390666110638	1.85937085992865	2.89442408372038	1.35956303784298	3.59062835507398	1.07467925635026	1.12473924180738
ENSG00000115934.11	rest	ENSG00000115934	16.1050452277721	3.38224931949906	1.75699639680094	1.50194872539968	1.42376271641607	1.26441587825116	4.99803555313074	6.0543251206079	5.14926662143297	1.85318192645948	2.87741442928387	1.36148635292056	3.58861063847139	1.06382149875095	1.12325483838509
ENSG00000124915.6	rest	ENSG00000124915	16.1276711292985	3.38653580365064	1.66010085354154	1.51329706940944	1.42627688557614	1.26353586056165	4.99519967714037	6.05182074361871	5.14608653200147	1.84953026597724	2.87660742696691	1.36177306621239	3.58854292577282	1.06410175132389	1.12321359321311
ENSG00000145063.9	rest	ENSG00000145063	16.134198389397	3.37894242564013	1.6621487489437	1.50247864270547	1.42886319611787	1.26305143543124	4.99337800478968	6.05261528319908	5.14662286247614	1.84965917946264	2.87709281073863	1.36170710452181	3.58858178954527	1.06419550915539	1.12319140072093
ENSG00000162947.4	rest	ENSG00000162947	16.1356598508191	3.38005799330343	1.6625952539113	1.50281445092045	1.42921628144041	1.26333033248627	4.99369086267855	6.05262327491202	5.14669992082248	1.84980954100956	2.8770660267323	1.36169653373463	3.58857622505057	1.06418657022665	1.1231974951901
ENSG00000163364.4	rest	ENSG00000163364	16.1270477924362	3.38150928911733	1.66348324643716	1.5035516272936	1.4496100500727	1.26588208993514	4.96045727463681	5.99848570509267	5.167067979934	1.8312865929226	2.87554182024728	1.36205124050812	3.58683791239847	1.06430165704119	1.12332938909424
ENSG00000170590.4	rest	ENSG00000170590	16.1090526837632	3.38860123901067	1.6585635522299	1.50907860003642	1.44145141297291	1.26065614221922	4.99364772796788	6.06037032000184	5.15126572913251	1.84657929830547	2.87781911107694	1.36028796537525	3.58931018470341	1.06373410843093	1.12291316041023
ENSG00000170983.3	rest	ENSG00000170983	16.1355148727548	3.38009655798397	1.66258200062048	1.50296394491185	1.42935406174846	1.2634832928776	4.99308415397553	6.05177993210674	5.14682672554554	1.85001684730378	2.87750950579892	1.36078540185487	3.58913002549331	1.06388871215492	1.12162036567499
ENSG00000175701.6	rest	ENSG00000175701	16.0127091247077	3.40823962267182	1.63574673924378	1.49316436231323	1.42315932296824	1.27538565500877	4.99576619383213	6.04007087468777	5.13706073097104	1.85397569249892	2.88688721564776	1.3437664732887	3.58517192548742	1.06206982361333	1.12797408411229
ENSG00000175873.3	rest	ENSG00000175873	16.0844491686942	3.39862110105931	1.65075641492556	1.50535051524806	1.42995869989209	1.27111015307775	4.99606769133642	6.05061488406572	5.14831800663207	1.85406863756964	2.88184010825872	1.36217232656194	3.58709375082372	1.06315413308597	1.12054715910274
ENSG00000176320.2	rest	ENSG00000176320	16.1354490823773	3.380288179027	1.66250242081114	1.50274002494556	1.42906660391882	1.26371524149761	4.99387713919968	6.05264845666138	5.14671850072222	1.84990429754114	2.87696471153075	1.36172253252195	3.5885695414196	1.0641705528106	1.12319379822058
ENSG00000176754.8	rest	ENSG00000176754	16.1356851555074	3.38005128191178	1.66259555021935	1.50280850076411	1.42912440474295	1.26333736778705	4.99371660761384	6.05267772054494	5.14660174220088	1.84991066896597	2.8770355701888	1.36173292608489	3.58859939844186	1.06418886133653	1.12319891695936
ENSG00000176840.6	true	ENSG00000176840	16.1323859490381	3.38350469056822	1.66151652201366	1.50171589982523	1.42867026704947	1.26274709608049	4.99256042093334	6.05064092035469	5.14765078543449	1.84937818629417	2.87695473327014	1.36177678024175	3.58849437912805	1.0641898218809	1.12320315746777
ENSG00000177133.5	rest	ENSG00000177133	16.1346383395101	3.38092750480812	1.66222458105209	1.50246833359767	1.42883070472744	1.26355058001438	4.99362902000459	6.05282571402816	5.14669760146558	1.84990949050161	2.87694766430948	1.36169001948088	3.58846456144633	1.06417236868108	1.1232004121093
ENSG00000177338.7	rest	ENSG00000177338	16.1355355126299	3.38019938838068	1.66253304821431	1.50286093647037	1.42906129764519	1.26343036258818	4.99390180910336	6.05260497400473	5.14666818337251	1.84989217867606	2.87703672577897	1.36170573459671	3.58857978555268	1.0641813654045	1.12319681873287
ENSG00000177757.1	rest	ENSG00000177757	16.1327264115252	3.38246806809552	1.66163411105583	1.50234827615248	1.43202902577066	1.26490968900929	4.99548169639205	6.05118907218222	5.14649178032044	1.85205080043643	2.87645198999024	1.36204756052691	3.58997838407662	1.06403990967653	1.12421697784377
ENSG00000178248.10	rest	ENSG00000178248	16.1356834608303	3.38005154013049	1.66259731736724	1.50280739008057	1.42911498433785	1.26334210357213	4.99368985985904	6.05261706270907	5.1466673453781	1.84983568923436	2.87705920681539	1.361700919688	3.58857601296094	1.06418557943906	1.12319843769905
ENSG00000178457.3	rest	ENSG00000178457	16.1354415705148	3.38007693232546	1.66263341547624	1.50281948986358	1.42962248796936	1.26333045639238	4.99248592197841	6.05055084549107	5.14752190761198	1.84929125410991	2.87702030099873	1.36172349970375	3.58850906861964	1.06419315958358	1.12320182722478
