gene_id	withinSubset	lncRnaName	Comp.1	Comp.2	Comp.3	Comp.4	Comp.5	Comp.6	Comp.7	Comp.8	Comp.9	Comp.10	Comp.11	Comp.12	Comp.13	Comp.14	Comp.15
ENSG00000004142.6	rest	ENSG00000004142	55.6442173687822	19.3923928203287	10.4708084877887	12.699122730231	7.44591050303556	5.6867519051238	8.67812765660567	20.2338788242773	5.0454590839194	43.8612289567139	80.1428247958612	16.4406800924033	4.33255201299455	8.69403035787017	5.60185018643601
ENSG00000006534.11	rest	ENSG00000006534	63.5231544783152	20.6667526244629	10.4176884680929	13.2640114923326	7.60307668616149	7.47509225121975	9.60932368160462	20.9030470109164	5.62770065892997	43.8786770834252	80.5462015848814	16.1294540240557	3.80595804367486	8.87684817379794	5.97096995488548
ENSG00000085365.12	rest	ENSG00000085365	61.5531646304575	20.4892389963278	10.0600975840496	13.1995912565591	7.28265988207585	6.87232848655042	9.7070141812261	20.8479139988266	5.48583165101903	43.7342073826075	80.2274258713896	16.1938495683636	3.57848719391392	8.96731797013024	5.71109114072323
ENSG00000088970.10	rest	ENSG00000088970	63.9245384117666	20.5194965527455	10.0369321482177	13.4147411177863	7.14207653239651	7.07162350975887	9.79563845551282	21.0853486888642	4.94393118087577	44.5850173679837	79.8344364229119	16.572494239181	3.53150516750097	8.95594639572718	5.94368064503955
ENSG00000100181.14	true	ENSG00000100181	64.2307996954277	20.8223346128155	9.54982868685811	14.4935641100121	7.22068611254234	6.76832773192452	9.79836308018714	20.5076152377534	5.51537673099246	43.8355460257036	80.280771886443	16.4396172325269	3.47983754654555	8.88101161200699	5.9193932616346
ENSG00000104691.10	rest	ENSG00000104691	64.0532953077676	20.6864292873761	9.92761231752905	13.6569796605066	7.20714722488901	6.99469546651143	9.83048057043607	20.7968985545926	5.39734037952365	43.7722997308226	80.2624193867729	16.3783071808141	3.50286191662606	8.8570238775213	5.9910482323709
ENSG00000126005.9	rest	ENSG00000126005	62.4856499887508	20.3669551929113	10.392659876458	13.0612411607734	7.39638973902385	6.41938407093546	9.740345191433	20.2913499345084	5.62383061604003	43.6131861255552	79.9711263787061	16.5625980871025	3.81376332199802	8.95249691913144	5.85231736106694
ENSG00000126749.7	rest	ENSG00000126749	61.9179909112998	20.141387201275	10.0215944147393	13.4441749973573	6.71093814799347	6.07968768319865	9.31945784113273	21.2215230489245	5.29822765524357	43.6126970649277	80.365310827357	16.6743232261269	3.5219816846005	8.57344338910226	6.08221187451967
ENSG00000130600.9	true	ENSG00000130600	1	21.4427955056968	30.5501780505874	1	24.7981497736318	19.8357180930218	1	1	14.1713217131656	1	1	1	165.617289681181	113.079176049724	108.954778418836
ENSG00000131401.6	rest	ENSG00000131401	64.4461321771284	21.3318453901636	8.27004116606417	12.2735275308187	7.15057226519608	7.2265256147765	9.53488391273425	20.6282484550943	5.36513380599015	43.8142869383549	80.3744349617726	16.4572905938617	3.46284424665807	8.8979227484391	5.9678143859726
ENSG00000137700.10	rest	ENSG00000137700	63.2413383828358	19.7512470632258	9.52997815152709	13.7899775186733	6.94911551849555	6.76632532531334	9.75002516909102	20.5041666713533	5.10672811979314	44.1471665270322	80.3232385812933	16.5399065875433	3.3776618698705	8.73355453912461	5.91539337283781
ENSG00000142396.4	rest	ENSG00000142396	61.6439724071772	20.6927844001091	9.60538480349374	13.5608186234371	6.67223801970164	6.74088620404407	9.72857307565168	21.4169673805884	5.26168810230383	43.3303799278042	80.3260178401849	16.1484871269273	3.6972876237747	9.11203051176315	5.98913825164955
ENSG00000147676.9	rest	ENSG00000147676	62.6794718277969	19.3689464140484	9.89363311122273	13.5757340623923	3.50495852019438	7.26676318517865	9.77125456321084	22.4678719502892	4.54151720160106	43.771871085522	80.1777919710574	17.5294941971661	3.33241053245192	9.02605118913044	5.87442637257041
ENSG00000150316.7	rest	ENSG00000150316	62.5206689341326	20.9110440250709	9.59869508417708	13.4127831782455	7.27945532369652	7.08243468310112	9.57580518174467	20.8408525956207	5.61574934851946	43.7958706466665	80.2978255401951	16.5781007334178	3.69464152313278	8.87627857095418	6.09951252190779
ENSG00000162290.10	rest	ENSG00000162290	63.0012175870597	20.6302135133796	9.93820806808506	13.3599440836724	7.21973635967418	7.12438387816148	9.73394865831815	20.6659131790299	5.08919554897928	43.6354206320566	80.0825714373411	16.4715862018623	3.44415519150386	8.78407797727154	5.96502089426146
ENSG00000170846.10	rest	ENSG00000170846	63.7421976770704	20.5322114656676	9.65574940743922	14.1577922116058	6.94506147297042	7.11258836760018	9.83737875042057	20.5280522229588	5.58742763706844	43.8301427965099	80.0659552603607	16.3745181504535	3.48630286148826	8.84524542431823	5.97737337890789
ENSG00000172965.6	rest	ENSG00000172965	58.9903841555871	20.498733084312	11.1437386135537	13.4200860474981	7.73202696612416	7.20069471195831	8.23390704067407	17.7238851267829	1.8564499102631	43.5237159916721	79.4182834547482	16.7700794985481	1.23571143118853	9.22125929414138	5.48038703106881
ENSG00000175061.9	rest	ENSG00000175061	35.7340968048937	15.5192332567663	7.87260768956654	14.0845047267983	8.83254271723858	7.27458216454153	6.0029955205835	19.329656591167	2.64021060311751	43.6346675313217	77.6286029989318	16.6176486778366	3.31535778370525	7.11564851262105	5.42712947967876
