"","missing"
"1","ENSG00000130600"
"2","ENSG00000235162"
"3","ENSG00000228474"
"4","ENSG00000251562"
"5","ENSG00000175061"
"6","ENSG00000226950"
"7","ENSG00000247844"
"8","ENSG00000245532"
"9","ENSG00000255717"
"10","ENSG00000249790"
