gene_id	withinSubset	lncRnaName	Comp.1	Comp.2	Comp.3	Comp.4	Comp.5	Comp.6	Comp.7	Comp.8	Comp.9	Comp.10	Comp.11	Comp.12	Comp.13	Comp.14	Comp.15
ENSG00000049319.2	rest	ENSG00000049319	14.8328297377504	3.31119629829087	9.92249815392853	3.45949998292311	2.34117951709577	3.33174147425618	1.66534213943685	1.32539153351975	1.38696421422464	5.26880313772215	1.71630995847653	1.26931833907972	5.40987070082018	2.23806893649665	5.70196348201308
ENSG00000088970.10	rest	ENSG00000088970	14.6589810332844	3.36207133610811	9.97613621824992	3.4455624033778	2.33821867805423	3.33974635770488	1.66548942050554	1.32351127791714	1.42728320435553	5.27094711046449	1.72092263501425	1.27130173719555	5.41427486015275	2.23534802060257	5.70273052257832
ENSG00000100181.14	true	ENSG00000100181	14.7618161009617	3.3632740959426	9.84228919000229	3.50421020338576	2.56582027881618	3.32182388085187	1.64286205300684	1.31252854584112	1.39456619495073	5.27911019740477	1.71992086541883	1.27140894400411	5.40652841205182	2.24374325291013	5.70189403749739
ENSG00000104691.10	rest	ENSG00000104691	14.7666481862667	3.34078146526928	9.91883006665314	3.46056568900243	2.35194202243976	3.33407559352332	1.66420728989053	1.32679917180593	1.39765786384943	5.26853990903634	1.71690393710561	1.27630060117168	5.40431685135646	2.23887767920246	5.70229825580061
ENSG00000110347.7	rest	ENSG00000110347	14.8333406644198	3.31154309447857	9.92231282851188	3.45956305722552	2.34126631304304	3.3316287984498	1.66563928115566	1.32553035043168	1.38678225346378	5.26763636988469	1.71686262925513	1.26924918742415	5.40984407950357	2.23802801933079	5.70196347317383
ENSG00000115934.11	rest	ENSG00000115934	14.8079998238408	3.32990411550486	9.89540571288367	3.47901980110145	2.42931459127165	3.33364382287576	1.65988371701774	1.32323156473748	1.39101256103831	5.2732435449156	1.71758564166023	1.26903576430692	5.40947931029508	2.23771267552761	5.70229947110104
ENSG00000124915.6	rest	ENSG00000124915	14.8265337464163	3.31920785330241	9.92192678791915	3.46919708718903	2.33565121939738	3.33219536899645	1.66465345438964	1.32554775947357	1.38818469068863	5.2687164297672	1.7156604695032	1.26916192851377	5.4098664522372	2.23811693759376	5.7018810731494
ENSG00000126749.7	rest	ENSG00000126749	14.6008362820225	3.4305863072104	9.91317120603462	3.4914685021856	2.31600520354336	3.28314382208987	1.7335242545599	1.32103879718127	1.38634654379701	5.28015578155183	1.69614608223093	1.26333968792801	5.39852995370731	2.23135239611121	5.71729225274821
ENSG00000130600.9	true	ENSG00000130600	14.373481270713	3.66851975443059	9.51833817921634	3.24164180415706	2.52087050885538	2.92791594872437	2.44452576287297	1.83844607874216	1.01242318553971	5.23408755460562	1.55440069928324	8.39041840968752	1	1	1
ENSG00000135253.8	rest	ENSG00000135253	14.8284817881661	3.31241820353015	9.92231677976948	3.46329579902861	2.33887639476836	3.33203330042499	1.66517730148051	1.32551272064855	1.38646273655682	5.26922233901691	1.71653110286294	1.26924105878766	5.40981914795921	2.23807152367477	5.70205905196519
ENSG00000142396.4	rest	ENSG00000142396	14.5186313988759	3.49256475669982	9.96031396907519	3.45118102536312	2.32435537390884	3.32350197690014	1.65895420200792	1.30815420344455	1.3078242080714	5.26381503619332	1.68998457072335	1.26719708449141	5.41203601240028	2.23239682211276	5.70345555821347
