"","missing"
"1","ENSG00000225210"
"2","ENSG00000229807"
"3","ENSG00000230952"
"4","ENSG00000254277"
"5","ENSG00000231698"
"6","ENSG00000235152"
"7","ENSG00000230937"
"8","ENSG00000214049"
"9","ENSG00000228682"
"10","ENSG00000227674"
"11","ENSG00000251562"
"12","ENSG00000247844"
"13","ENSG00000245532"
"14","ENSG00000254934"
"15","ENSG00000254339"
"16","ENSG00000254166"
"17","ENSG00000249790"
"18","ENSG00000232388"
"19","ENSG00000224959"
"20","ENSG00000185044"
