"","missing"
"1","ENSG00000230952"
"2","ENSG00000254277"
"3","ENSG00000235152"
"4","ENSG00000214049"
"5","ENSG00000228682"
"6","ENSG00000229308"
"7","ENSG00000225746"
"8","ENSG00000222041"
"9","ENSG00000214548"
"10","ENSG00000249430"
"11","ENSG00000251562"
"12","ENSG00000245532"
"13","ENSG00000254934"
"14","ENSG00000254339"
"15","ENSG00000254166"
"16","ENSG00000185044"
"17","ENSG00000224959"
"18","ENSG00000232388"
"19","ENSG00000225210"
"20","ENSG00000229807"
