gene_id	withinSubset	lncRnaName	Comp.1	Comp.2	Comp.3	Comp.4	Comp.5	Comp.6	Comp.7	Comp.8	Comp.9	Comp.10	Comp.11	Comp.12	Comp.13	Comp.14	Comp.15	Comp.16	Comp.17	Comp.18	Comp.19	Comp.20	Comp.21	Comp.22	Comp.23	Comp.24	Comp.25	Comp.26	Comp.27	Comp.28	Comp.29	Comp.30
ENSG00000248698.1	rest	ENSG00000248698	78.968158113591	6.82146154686458	12.9318963092664	5.20927558592622	36.5210538196075	14.53901758052	4.66560038158391	8.88198597112206	2.88467318043164	2.42995940563494	1.93418602472391	3.72295854266675	6.13306360571523	36.0826947061455	44.690747109325	7.71471179456258	32.3393806580328	3.27123773832519	8.25886139264317	1.68435099270775	5.31307061019191	1.99639469156907	1.40082887645853	2.59855536229062	1.86383313936006	1.17686269792123	1.14316020417722	1.0828959316142	1.19500872822533	1.05517815906168
ENSG00000248724.1	rest	ENSG00000248724	79.0218438537241	6.7931823169671	12.918803255922	5.17598489032396	36.5437506739806	14.5542160734335	4.63945764461457	8.89199412755233	2.92027242785691	2.44418489745423	1.95459624260973	3.72870313199429	6.1346375290163	36.1162779454036	44.6236503116654	7.70506358043725	32.3526900939907	3.22671176558083	8.2560474004087	1.68373343224753	5.30810897380441	1.99915491737656	1.4021377369409	2.59459471065817	1.86452119962079	1.17999475876337	1.14363638011507	1.08319605158095	1.19414975458396	1.05501196519722
ENSG00000248828.1	rest	ENSG00000248828	79.0280270750883	6.78880527010724	12.9161348049215	5.17451983955073	36.5458961928538	14.5547112467984	4.63330430281146	8.89272028728316	2.9108966841259	2.43677943003738	1.9495089499632	3.72113737154461	6.13393515028252	36.1168706067747	44.6275705806928	7.7073692542903	32.354731384017	3.22532314511457	8.25625917617286	1.68329098395403	5.30217683195072	1.99779597590748	1.40122369444543	2.5949526626379	1.86458708903795	1.17908263191197	1.14338358989183	1.08312946153207	1.1943227080205	1.05519480667294
ENSG00000248837.1	rest	ENSG00000248837	79.0154822402378	6.76088010656782	12.9282593393703	5.15981351237044	36.5351068960511	14.5478450210796	4.63196325290114	8.88372436264022	2.91327817203429	2.44100915006741	1.94454441222367	3.72090788687332	6.1364032794614	36.1192401661626	44.6266834664153	7.70909299126953	32.3574033159828	3.22483422559073	8.25782475219032	1.68338266927536	5.30826380689264	1.99905270297622	1.40201891562627	2.59485769799674	1.86402945246404	1.17904751740147	1.14328262370056	1.08337469976238	1.19430267278578	1.05519423062832
ENSG00000248858.2	rest	ENSG00000248858	78.9825681800061	6.74544777496095	12.9142128596803	5.15314067854061	36.5323652910036	14.5372778894653	4.62802272690926	8.90337186768716	2.93327805627244	2.45663068970846	1.88552198712111	3.73315097313293	6.15562844111583	36.1350960763849	44.6472691265987	7.72364775506966	32.3364246285443	3.19798480525826	8.28053042721553	1.69029361834967	5.29447851540992	1.9995594615602	1.4046621064612	2.59684351660215	1.86424718359985	1.17586777099754	1.14447033586392	1.08328205823649	1.19440338915625	1.05556161143066
ENSG00000248890.1	rest	ENSG00000248890	78.346315062882	7.11930781421761	12.5352301986789	5.35471185995285	35.5040143643118	15.4048619846455	3.20069951790674	9.10729568509002	2.93801129169825	2.56182443160003	2.08957166644739	3.67060960171491	6.21547033091005	36.1592176550054	44.650263514537	7.67915020309467	32.4780142310489	3.18740996961918	8.28688971997068	1.6719573162652	5.48309445733776	2.01262695133753	1.42576384395887	2.60824469937492	1.86257023707039	1.17279126367903	1.1480105164669	1.08504699373965	1.19739044796869	1.05573928839092
ENSG00000248932.1	rest	ENSG00000248932	78.8422598755434	6.79969960601222	12.857525619226	5.18517138327843	36.5555969755715	14.5639479234108	4.69765638331306	8.8944634541972	2.88841824772803	2.42761981560132	1.88398118171191	3.72251945470993	6.17434475229804	36.0632098861813	44.5777894200449	7.63418800635622	32.3141129785414	3.2220658470287	8.2591047383843	1.68951123243337	5.31982797433912	1.99745217624621	1.41601200453501	2.59654536852794	1.85268473478175	1.17391836289162	1.15184936149569	1.08585283383098	1.19657743075765	1.05412342401636
ENSG00000248954.1	rest	ENSG00000248954	79.0253509811422	6.78894109858057	12.9147017850326	5.17099223353093	36.548531507368	14.5557313165306	4.63374699748052	8.89401857575143	2.91321301156218	2.4310067901068	1.94735137609128	3.72589190417422	6.13172176115921	36.1191501090648	44.6271384095418	7.70309980986441	32.3545882454587	3.22426357652973	8.25548842839121	1.68577691540562	5.30743442258447	2.00864448848911	1.39945123207515	2.59464158986197	1.86468571278744	1.17802308991523	1.14307551508214	1.0831802604935	1.19485251304432	1.05480496908154
ENSG00000249035.2	rest	ENSG00000249035	79.0283175363547	6.78854930327629	12.9160014760966	5.17444722989653	36.5462842845643	14.554966815627	4.63293173314058	8.89279686069953	2.91192679565164	2.43758436455952	1.9499376066937	3.72136043633185	6.13405847738126	36.118376498933	44.6266531886246	7.7066761079192	32.3550101425787	3.22499122713441	8.25603616645941	1.68297411585593	5.30779113768934	1.99907253800249	1.40276085151753	2.59496534744571	1.86467397838754	1.17919053574668	1.14358360060339	1.08320030257222	1.19437855621377	1.05517811198463
ENSG00000249149.1	rest	ENSG00000249149	79.0289290559234	6.78832834740822	12.9160871428845	5.17368311588053	36.5466717485118	14.5548049055895	4.63371649884359	8.89277795606193	2.91148953992364	2.43658884745371	1.95031464269757	3.72181131467692	6.13388662007465	36.118608844247	44.6267751082997	7.70770777137377	32.3548821696134	3.22503760945586	8.2565464709209	1.68343023267736	5.30825434627789	1.99888666087027	1.40202336295243	2.59489851644964	1.86447044223314	1.17907670272936	1.14332956303392	1.08333988125168	1.19435897859513	1.05522103845025
ENSG00000249152.1	rest	ENSG00000249152	78.9008320458055	6.68265602616511	12.626224473766	5.1195995364096	36.598663657407	14.8341519440648	4.89184526623178	8.91187957458992	2.96161176464159	2.53030841825953	1.84260701300634	3.66034141646549	6.15260419806223	36.1078362623284	44.6365840320391	7.28287151213994	32.4400940273756	3.28229456468411	8.28168085201541	1.68750626718012	5.38027618606001	1.97887257259767	1.38125144988314	2.57791046674226	1.86950191817093	1.17455475023036	1.14229554216532	1.08051763140773	1.1947677081581	1.05403078346137
