"","missing"
"1","ENSG00000255717"
"2","ENSG00000249790"
"3","ENSG00000223380"
"4","ENSG00000234883"
"5","ENSG00000237643"
"6","ENSG00000004142"
"7","ENSG00000203875"
"8","ENSG00000172965"
"9","ENSG00000232774"
"10","ENSG00000235123"
"11","ENSG00000130600"
"12","ENSG00000235162"
"13","ENSG00000228474"
"14","ENSG00000251562"
"15","ENSG00000175061"
"16","ENSG00000226950"
"17","ENSG00000177410"
"18","ENSG00000247844"
"19","ENSG00000249532"
"20","ENSG00000245532"
