gene_id	withinSubset	lncRnaName	Comp.1	Comp.2	Comp.3	Comp.4	Comp.5	Comp.6	Comp.7	Comp.8	Comp.9	Comp.10	Comp.11	Comp.12	Comp.13	Comp.14	Comp.15
ENSG00000124835.2	rest	ENSG00000124835	19.5838594915132	6.11848113224564	4.86572441368902	2.57895176842571	5.45292978655361	5.49066193144799	5.1939938204343	9.43038227238477	2.74070490100375	4.94857029456818	3.25533935728064	2.06563405593761	1.50859859177186	2.3885568877973	2.45840975807564
ENSG00000126005.9	rest	ENSG00000126005	17.507963412082	7.24866670414699	4.91588787886721	2.4005969796697	5.3748087121688	5.20134634754733	5.05558508482057	9.38758078074566	2.74593244062969	5.17859509628051	3.50187379353664	2.37240968604801	1.28410586594496	2.50347790567858	2.58236165221862
ENSG00000132832.4	rest	ENSG00000132832	19.5425507260975	6.06791759485341	4.89504757473848	2.57226633904065	5.45090462667261	5.4953717855721	5.18385892498198	9.42211729127238	2.76824838096591	4.84993727629597	3.25925249377861	2.05290925834129	1.46408723261405	2.39107812606354	2.45263327915805
ENSG00000146666.4	rest	ENSG00000146666	19.5493347070622	6.11648741412409	4.8514706050061	2.59701192185217	5.47451113030201	5.49101278542534	5.18561399265991	9.44088099174015	2.75319725096952	4.90879841011567	3.25130533639591	2.06329022698116	1.50311705580574	2.39446586482386	2.45164572839793
ENSG00000164621.5	rest	ENSG00000164621	19.5575550915446	6.13003962309479	4.86892149575852	2.57755981727902	5.4561005815214	5.4912262216863	5.19539593167781	9.42719869036697	2.74583654790395	4.94418956602613	3.25488576177285	2.07101706784759	1.5047419222113	2.39247468731447	2.46034357541196
ENSG00000167912.5	rest	ENSG00000167912	19.3719951370513	6.23124676395458	4.80398572090896	2.58940849445744	5.43540647036778	5.51092034956412	5.20173584162632	9.35096378749036	2.6339579689165	4.91615076152871	3.30630715568194	2.01521539373994	1.49972305054082	2.33619172961885	2.49123012932617
ENSG00000170919.9	rest	ENSG00000170919	19.102157817313	6.31955901685391	4.86102858565854	2.54712811109914	5.34546809039791	5.57458219055802	5.16596496404895	9.45271739445766	2.71888496042968	4.9823025940855	3.2353312632805	2.03254691230793	1.50286249914017	2.38730270656016	2.54246517712682
ENSG00000173811.6	rest	ENSG00000173811	19.5867680049935	6.11799868723625	4.86638881711289	2.5775846834376	5.45129503497251	5.49220533907502	5.1964055639149	9.42888225976237	2.74143557026433	4.94897564674781	3.25564604426519	2.06646802920036	1.50825622150612	2.38958841845058	2.45855910800068
ENSG00000174403.11	rest	ENSG00000174403	19.5539936526082	6.14103364666489	4.8628072959718	2.57652957885431	5.45373807449901	5.49302912117408	5.19207696627781	9.41589234355168	2.74397814291347	4.94328621846339	3.28286071723192	2.1783097351492	1.49639732887601	2.37786941012231	2.4292212986922
ENSG00000174680.5	rest	ENSG00000174680	19.5838934786185	6.11762479988675	4.86623527484117	2.57560361441424	5.45498203917685	5.49068061010968	5.19821833529147	9.42723376306476	2.7402879069615	4.94857554954925	3.25569534598239	2.06671475740374	1.50857839831702	2.38928168109127	2.45865582833473
ENSG00000175967.3	rest	ENSG00000175967	19.5584293634761	6.13588475439242	4.86098925956678	2.57222214854261	5.44773530949187	5.51075734724828	5.20532555385309	9.41961261220305	2.72144416630361	4.94200790137677	3.23354371295456	2.06084876007889	1.50794836853928	2.39374494794765	2.45399578435427
ENSG00000177112.3	rest	ENSG00000177112	19.5788996062753	6.11916075714342	4.86401110989369	2.57768781439919	5.45387199567163	5.48830330154569	5.1946548784022	9.42860125838943	2.73673638813259	4.94767143104975	3.25728343037087	2.0686831173011	1.51044956364826	2.39040021549257	2.45811652961401
ENSG00000177133.5	rest	ENSG00000177133	19.5794734551136	6.1135907305274	4.85900242083306	2.58681429567242	5.43196992972045	5.51122342600514	5.19955421626237	9.43860171464489	2.75155900280419	4.95608871012599	3.25753706674384	2.06807061304325	1.50622020185507	2.3894770091246	2.45764070431219
ENSG00000177406.4	rest	ENSG00000177406	19.4645523827008	6.08775242562502	4.87541459996094	2.55352245661532	5.45074918217299	5.49761507589999	5.19256597858909	9.39672367472316	2.72508387590873	4.93727143240562	3.26557853766324	2.05385485516619	1.52686913996473	2.38302959350018	2.46027161617464
ENSG00000177410.8	true	ENSG00000177410	1	1	4.86429393698335	3.33411652260885	4.73737772236248	7.09045335041861	9.88159106918073	9.37793168209835	6.87927989392307	1	1	1	9.99882669686271	1	1
ENSG00000177640.11	true	ENSG00000177640	19.5500449206126	6.12014765907784	4.86813786311834	2.5871863464679	5.45997198198385	5.49020702232662	5.20008137354088	9.42792264243307	2.7473240865195	4.92571698486817	3.24961580146265	2.06317606147378	1.50906021753792	2.39238178486236	2.45774155054457
ENSG00000177822.3	rest	ENSG00000177822	19.3899484936033	6.20749029518675	4.89911881053411	2.57530019255327	5.40277316137179	5.38202695745886	5.12301137630087	9.40562851219652	2.81541892918131	4.99709004814318	3.25463486610555	2.23481615067647	1.46800877171359	2.37054452738189	2.51554624798891
ENSG00000178193.4	rest	ENSG00000178193	19.5864243210659	6.11757997953008	4.86791071358634	2.57667887025184	5.45331591480795	5.49022953934726	5.19632422754935	9.42770120490089	2.74091268892969	4.94647538696885	3.2558571607157	2.06618622862093	1.50777772752798	2.3896963620981	2.45840436028705
ENSG00000179141.3	rest	ENSG00000179141	19.5830516701404	6.11618547538832	4.86875988806142	2.57838256647115	5.4529719008851	5.4913400998989	5.19536320828801	9.42821144918768	2.74252621854915	4.94326230646582	3.25640726056734	2.0698083146588	1.50661558385647	2.38962636464958	2.45756847426295
ENSG00000179428.2	rest	ENSG00000179428	19.4316114149027	6.20743311251128	4.88108061528269	2.53641544723683	5.40488256025313	5.52443632457536	5.22789787108479	9.43643550971442	2.58473530659379	4.89480050760519	3.37345368459873	2.00998477645679	1.50130647760443	2.39288725198855	2.46958457867893
