gene_id	withinSubset	lncRnaName	Comp.1	Comp.2	Comp.3	Comp.4	Comp.5	Comp.6	Comp.7	Comp.8	Comp.9	Comp.10	Comp.11	Comp.12	Comp.13	Comp.14	Comp.15	Comp.16	Comp.17	Comp.18	Comp.19	Comp.20	Comp.21	Comp.22	Comp.23	Comp.24	Comp.25	Comp.26	Comp.27	Comp.28	Comp.29	Comp.30
ENSG00000227466.1	rest	ENSG00000227466	18.7668452407522	4.68921485930194	4.21439421157276	2.36219642883154	2.91033980668968	3.19833408364063	4.23825646302451	2.98085744957243	6.50489138305768	4.49537932590606	7.12708673813034	2.40265380983567	1.30540962638947	3.0651983958093	7.04874328585018	1.74412057514856	3.50313263706479	1.77091680191893	2.11774019402816	1.46348677009723	1.76112263531685	1.37378448823566	1.33090433135599	1.2313118018505	1.04266807845542	1.04076427635385	1.13932436405352	1.24490819114717	1.04218600305016	1.04711087189422
ENSG00000227480.2	rest	ENSG00000227480	18.7668051323676	4.68915587336118	4.21440947948675	2.36221445896158	2.91039610950896	3.19834148642203	4.2383374390175	2.98091259859551	6.50497238846122	4.49549253491716	7.12715351891153	2.40270377671362	1.30539670675724	3.06539668329215	7.0487497876323	1.7441106358225	3.50317598643793	1.7709785136316	2.11730353878163	1.46361555118395	1.76054655892502	1.37448687313708	1.33044629119859	1.23108376606203	1.04271810069123	1.04100832379676	1.1390661121697	1.24483381115769	1.04231926956599	1.04706823716131
ENSG00000227481.1	rest	ENSG00000227481	18.7665172944764	4.68915731664077	4.21396930519361	2.36242130426355	2.91057511367697	3.19814977595226	4.23801935046289	2.98073279817406	6.5051188707191	4.49567887389554	7.12729757578361	2.40278946681659	1.305446822343	3.06560855746912	7.04884049090765	1.74423198123013	3.50328199976256	1.77096591221804	2.11779178660439	1.46303763423717	1.76101950633815	1.37341731821923	1.33064530355687	1.23130174442229	1.04264520235958	1.04103589758099	1.13920834392007	1.24494980988261	1.04223210421458	1.04711557232027
ENSG00000227484.1	rest	ENSG00000227484	18.7622796676327	4.6841602433356	4.21486397244675	2.36333659306352	2.90491032215078	3.19640481105123	4.23739826978887	2.98579790740539	6.50799703353587	4.49740606464727	7.12818580549248	2.40061999555186	1.304971613822	3.06678406531658	7.04122051989507	1.73082962806287	3.50074733968488	1.77114320927973	2.11963654805333	1.46415061475699	1.75970539546273	1.37267953954035	1.3320567265069	1.23135502766685	1.04214667813144	1.04130206031755	1.13914409432806	1.24495764516862	1.04245740102801	1.04710772916391
ENSG00000227487.3	rest	ENSG00000227487	18.7661561159427	4.68917486845141	4.21419535684014	2.36238208768627	2.91045073929447	3.19851615844013	4.23791756264198	2.9806978868872	6.50491100464001	4.49569871744147	7.12771084246298	2.40278414303598	1.30511366820496	3.06568185790976	7.04905747883551	1.74429014759649	3.50293232576208	1.77092844711312	2.11808679654848	1.46356620800872	1.76111935862813	1.37367885897358	1.33081838123717	1.2313250315149	1.04268169219702	1.04102025496555	1.13920130260031	1.24492577844134	1.04223154711558	1.04709361560321
ENSG00000227492.1	rest	ENSG00000227492	18.7556477201083	4.685505865316	4.21589510460035	2.35576793275625	2.91154432958754	3.19671076525455	4.23813009239157	2.98182072895527	6.50451851025908	4.50168063696743	7.12380167393954	2.39951710418499	1.30417285619658	3.06457375352969	7.04790742798705	1.74367490092932	3.50219370182424	1.77182088766429	2.11641977400811	1.46236597318745	1.76143666404625	1.3770578679461	1.32844081872332	1.23068019390631	1.04245686449991	1.04133866041201	1.13840887829581	1.24453186822964	1.04237168048597	1.04697419567388
ENSG00000227495.1	rest	ENSG00000227495	18.742951503496	4.67725790253762	4.21570039940955	2.37048220444827	2.90690648996654	3.18313144493544	4.21590312473694	2.98570395715142	6.50848725007126	4.49723976650705	7.12519195106272	2.40529036292332	1.30730310759254	3.05979721134979	7.04786348407539	1.75126085080467	3.50543925112357	1.7701669298181	2.11530636260561	1.46636283836412	1.75942327189949	1.37152620709889	1.33185605133553	1.2317506981848	1.04251818719465	1.04170792591456	1.1390041318011	1.24389713259358	1.04268064903452	1.0472628087993
ENSG00000227496.1	rest	ENSG00000227496	18.757994319565	4.69579026607049	4.21446292190662	2.36254592688603	2.90974470999922	3.19782076999308	4.23804468412967	2.98293077637047	6.50181907966207	4.49543323362533	7.12451138952013	2.39792436370643	1.30398551067702	3.06672928150366	7.04826963182287	1.74478084105437	3.50006829121206	1.76665715985253	2.11543228785374	1.46286123634182	1.76112625549584	1.37318556046802	1.33050289267641	1.23104658236474	1.0430208395829	1.04076801720108	1.13937091196681	1.24513792609199	1.04233619449551	1.04717277045289
ENSG00000227512.1	rest	ENSG00000227512	18.7660373033046	4.68834516203898	4.21450439340792	2.36232705066989	2.90978775658731	3.19804837856198	4.23865570695796	2.98105009252103	6.50594533116661	4.49525349814701	7.12712302086072	2.40244493439803	1.30540168820031	3.06517819700779	7.04807313127777	1.74295637230863	3.50288711988183	1.77086289980336	2.11803934223721	1.46329976283636	1.76102385871046	1.3736108444011	1.33077334261022	1.23124552460317	1.04266183670984	1.04106263584289	1.13923111005099	1.24498016665917	1.04223602453525	1.04711453112143
ENSG00000227518.1	rest	ENSG00000227518	18.7533857168154	4.68183159487867	4.20884994897258	2.36802493234703	2.91304554828615	3.20353241157935	4.23929951452407	2.9837677557687	6.50554920691022	4.49222113484978	7.12839117587722	2.40122321638252	1.30720965201855	3.06400234466435	7.04819915393155	1.74350153313229	3.50314292495053	1.77240200661066	2.11411084339323	1.46473908088378	1.76283023600784	1.37349402800799	1.3315878769386	1.23143810868047	1.04246811034771	1.04094738169845	1.13909509498014	1.24477220313931	1.04247929008336	1.04702382497191
ENSG00000227554.1	rest	ENSG00000227554	18.7665137413944	4.68924684041911	4.21390214133806	2.36259559910096	2.91074426739451	3.19787404417629	4.23775434207493	2.98045995157211	6.50499025815026	4.49554083773692	7.12720943133162	2.40268344011296	1.30549393324249	3.06518890676069	7.04878361148356	1.74404775148636	3.50317421910509	1.77095043532006	2.11774122325061	1.46354920134335	1.76114485672552	1.37371513651455	1.33079655896161	1.23130992972908	1.04267572962193	1.04102218535391	1.13919755850856	1.24494123568427	1.04224180237517	1.04710193644581
