gene_id	withinSubset	lncRnaName	Comp.1	Comp.2	Comp.3	Comp.4	Comp.5	Comp.6	Comp.7	Comp.8	Comp.9	Comp.10	Comp.11	Comp.12	Comp.13	Comp.14	Comp.15
ENSG00000004142.6	rest	ENSG00000004142	72.8453355644326	59.3788384019412	18.7659320205905	6.50790644579981	6.10669835624429	64.8377949110269	4.7574831715565	37.3278961577701	2.19897412570452	2.35282480670227	3.37981137967014	15.4240694172894	38.9700779519443	34.0491440308499	3.37924502745005
ENSG00000085365.12	rest	ENSG00000085365	78.5860039785264	61.4182882545545	17.83391188549	6.46686573040998	6.45711745527991	65.0545951432973	4.92281356328449	37.3680126880429	2.64439496901655	2.14596813085266	3.88278666520643	15.9209068622428	38.0980228482272	33.8710527498061	2.5904377354391
ENSG00000088970.10	rest	ENSG00000088970	80.7361498195922	62.1328663930731	18.0140531238145	6.58096651750059	6.46365317714842	66.0972814763058	4.81807033050783	36.8479728728299	3.23525924478925	2.3774961776754	4.06153077966437	16.1707858552055	38.2635150711781	33.5855613986339	2.47742932783201
ENSG00000104691.10	rest	ENSG00000104691	80.9052954260053	62.2608250466349	17.7096269718048	6.28458669170235	6.2313249819059	65.152860574533	4.71964268473096	37.031388039521	3.10338354011937	2.23173562562932	3.9542757040536	16.1215139784735	38.0657161346187	33.5975854752705	2.53117377705942
ENSG00000108819.9	rest	ENSG00000108819	80.2331966594984	61.7463646577441	17.7854537202133	6.56103877805966	6.43372519197892	64.9558514658989	4.41913530459942	36.9839223763686	3.02811540568052	2.14470808598042	3.97632467853596	16.2344482187147	37.9420998177422	33.3797036135388	2.56233493340199
ENSG00000110347.7	rest	ENSG00000110347	81.5541642396356	62.1326060418506	17.8635876293281	6.32042792151131	6.33364049446063	65.1153252905996	4.60806817037228	37.0226232903909	3.08501405930304	2.20742916608724	3.99703912570676	16.1262011338273	38.0686014514641	33.5400822634752	2.49393404644517
ENSG00000126749.7	rest	ENSG00000126749	78.7751612676353	61.5542788300699	18.1376805227342	5.6176813819266	6.30456942484751	65.2287944704571	4.73672643469433	37.4680467016543	3.21163925119809	2.11512581320512	3.34081190786444	16.0966448829756	38.617102694449	33.3597135839657	2.70023367362574
ENSG00000130600.9	true	ENSG00000130600	1	1	1	33.1745578893101	1	1	70.3696727491505	1	120.871359925148	109.055565349568	115.987955791324	1	1	1	19.4983890030961
ENSG00000135253.8	rest	ENSG00000135253	81.5556309886943	62.1443874709505	17.8875244080325	6.31419687489894	6.33714226459549	65.1122138476398	4.60568349803063	37.0204379918295	3.09510033803342	2.2153796221051	4.00092506138921	16.1354095362113	38.0859554222207	33.5519780745134	2.49248813248149
ENSG00000137700.10	rest	ENSG00000137700	79.9289484026704	62.5328248271036	18.6393283174491	6.15814009565137	6.12105934462566	65.3420731589708	4.40668480601273	36.8471491238752	3.01338490937476	2.01691739268223	3.92221180951615	16.0727747045552	38.3201445853877	33.5613308538874	2.56051863217727
ENSG00000142396.4	rest	ENSG00000142396	78.4796685423526	61.980801298043	17.480345061525	5.91444308030709	6.53659504931689	65.1214143290401	4.8620137421164	37.8897985811442	3.18819015484358	2.22001534616939	3.9534795410744	15.966748927234	38.0156514656523	33.5967037780143	2.53068774352941
ENSG00000144596.7	rest	ENSG00000144596	81.5394463623385	62.1521762505521	17.9212511885938	6.31977732156283	6.34047210527355	65.0995077634251	4.61765747680054	37.0213957143041	3.09644894886671	2.21740351384897	4.00103002521574	16.1287465773755	38.0784608115282	33.5499981756271	2.49589621761142
ENSG00000147676.9	rest	ENSG00000147676	79.2120027777376	62.5925482061266	18.7509847301561	5.11095168027369	6.62223464145684	66.7741162071475	4.68950661203412	39.3193502496971	4.02768995068542	1	5.00920107986548	16.9919650712242	39.3988611493478	31.9967250942076	1.97921478985504
ENSG00000150316.7	rest	ENSG00000150316	79.4166049080033	62.0512419967927	17.3765937353589	6.47584185026803	6.60976850705914	64.9304134938142	4.91028890183701	36.9661613751116	2.99867421765032	2.14023507456501	3.90242472651217	15.945865888283	38.3512986714591	33.575358487471	2.6282835031386
ENSG00000151303.9	rest	ENSG00000151303	81.3857493585675	62.0119688462763	17.8761794194579	6.19180946319795	6.35191395678156	65.1438707718038	4.61146149810031	37.0454461750987	2.88274523395432	2.29630242747948	4.05650300275258	16.2036021743181	38.1360410896176	33.5585867615467	2.51940559956656
ENSG00000152487.5	rest	ENSG00000152487	81.4616187870918	62.1274491858484	17.8679259814799	6.33277688148743	6.34139520313744	65.1222863683423	4.60131368255693	37.0065967424392	3.09139220376261	2.18022355202435	3.99681788128844	16.1027375248239	38.1017971992458	33.5447826020479	2.51528355848953
