gene_id	withinSubset	lncRnaName	Comp.1	Comp.2	Comp.3	Comp.4	Comp.5	Comp.6	Comp.7	Comp.8	Comp.9	Comp.10	Comp.11	Comp.12	Comp.13	Comp.14	Comp.15	Comp.16	Comp.17	Comp.18	Comp.19	Comp.20	Comp.21	Comp.22	Comp.23	Comp.24	Comp.25	Comp.26	Comp.27	Comp.28	Comp.29	Comp.30
ENSG00000251179.1	rest	ENSG00000251179	18.8659046468827	5.9022852862971	2.88770503084858	5.01355363880027	3.93762083230309	5.18189822413422	3.83409687751927	4.2643461429422	3.09062846403804	2.12479560131636	4.98844332281942	4.02378130723571	1.7763253918984	1.3282622696871	8.60009739889191	2.32939730983793	2.47869957420952	1.51386094836241	2.05161060841426	2.25420370373466	1.50118451767379	1.42813217788994	1.80529553160232	1.23096223503904	1.03347540718086	1.59233967009292	1.20749025755342	1.16573649422031	1.03500628664093	1.04875455246163
ENSG00000251239.1	rest	ENSG00000251239	18.8907039355514	5.90788863199519	2.88766120269903	5.01639486821251	3.94329540069198	5.17191822666801	3.84006621008768	4.26932121821879	3.09695539127902	2.12240138023752	5.03492546969117	4.03488618101584	1.78029283914738	1.31571871049313	8.57976484206311	2.32913828150339	2.48144714869325	1.52068597252376	2.04657581122584	2.25349893800944	1.5026403423175	1.42789342502405	1.80592708102164	1.23052321279745	1.03340504233537	1.5915947233636	1.20808792590416	1.16559728208286	1.0348212128092	1.04875695208865
ENSG00000251257.1	rest	ENSG00000251257	18.8537710120581	5.92638065235908	2.88466004132095	5.03330296897473	3.94471217108798	5.15754981553017	3.82923139609589	4.28991500339246	3.09835828734787	2.10893768806268	5.02039006669088	4.06279584785343	1.77365896483664	1.30894598159528	8.60017201536176	2.33221617394163	2.48436334678464	1.5169501364129	2.05890968902035	2.25878496838989	1.50713989895624	1.42733485817257	1.8074946190979	1.23196918457271	1.03293585663121	1.59180747595405	1.20697360731721	1.16588895344883	1.03506066882741	1.04889134684383
ENSG00000251307.1	rest	ENSG00000251307	18.8868916958121	5.89842164393144	2.89211913799336	5.00708469681842	3.93775476582352	5.17163287676804	3.84134933034378	4.26513403247416	3.08933409826998	2.12430253204059	5.02099327335721	4.02397730214778	1.77657997307792	1.32073716401537	8.59537573119143	2.32980946262281	2.4842277087804	1.5209052641365	2.05242632673892	2.25269221774137	1.50229209592186	1.42640178284799	1.80592845515954	1.23045702241582	1.03358890083839	1.5916037388837	1.20810825410921	1.16543279702779	1.03501811461594	1.0489230208235
ENSG00000251364.2	rest	ENSG00000251364	18.8126143780731	5.91249859365017	2.86954778404288	5.01414455423219	3.95190077091686	5.18366237145113	3.83838266286543	4.29664354131967	3.15019485446731	2.10301451061624	5.04962433782063	3.99188606805621	1.78773766451247	1.33519601758205	8.58409107720635	2.32066287408734	2.49002529879967	1.51748750311707	2.04009189755334	2.24284026463908	1.50232499905649	1.42789713069124	1.80752839061651	1.23054436908499	1.03245948311838	1.59224401627363	1.20836555101521	1.16383859756072	1.03460919357005	1.04952369322685
ENSG00000251455.1	rest	ENSG00000251455	18.8771898789607	5.89326553112469	2.89411540008744	5.0209196420131	3.92476902997262	5.17770915190527	3.84584545745749	4.26778114072915	3.09989556080838	2.120462764298	5.04582914921505	4.02601068859403	1.77814958610643	1.32350836385555	8.60015417353571	2.32830742646336	2.47876933168013	1.52194787326487	2.05022088487896	2.24910778866624	1.50256710723684	1.42906476462856	1.8066279319846	1.23001089844875	1.03383680106633	1.59166222084813	1.20817705036557	1.16522697303037	1.03477994804793	1.04787090364579
ENSG00000251602.1	rest	ENSG00000251602	18.6528013261136	5.95903762314581	2.85069335702751	5.11461614894262	3.89023165431377	5.13855978443654	3.82007771011291	4.31493050575045	3.11940768973701	2.0839613676528	5.0014472384618	4.04602499785948	1.74731569421533	1.32654090422799	8.60829418627134	2.32517745909159	2.47357321548335	1.5508653751253	2.06036876713879	2.26003199613125	1.51130250497712	1.42756796901371	1.80699715021449	1.23182293781109	1.03211476647647	1.59197495722604	1.20616465458993	1.16614738259508	1.03271614864455	1.04736862042499
ENSG00000251603.1	rest	ENSG00000251603	18.8198261658041	5.86584644036091	2.88618012722693	5.01806854193841	3.90544131193055	5.15178555073562	3.93525799918241	4.26433580866355	3.11472092188272	2.1349953915754	5.04857235896534	4.02678621864214	1.78672600685746	1.32036062658301	8.62009394765984	2.32467631515077	2.48850667369706	1.52208858074799	2.06343494997552	2.25438509144009	1.50176092492819	1.4233758423166	1.80622994503574	1.2355060677756	1.04334620195242	1.59345816701825	1.20571819937784	1.16276599469888	1.03490425326119	1.0475123813738
ENSG00000251661.2	rest	ENSG00000251661	18.7587164252864	5.87560032293312	2.86723200389465	5.09562475938585	3.94927863812299	5.11838537046953	3.85837026249736	4.2683015239891	3.11987637743196	2.12509972683471	5.02817926404716	4.02787093659174	1.81409821654179	1.35028534933403	8.57167990667782	2.30998567112497	2.48263926692637	1.51739200419088	2.03683671573138	2.25841831934707	1.5050875397994	1.42828225506915	1.80691230759225	1.23113576976494	1.03316390794671	1.5910567809357	1.20782053245547	1.16455158334996	1.03431129350079	1.04920446074055
ENSG00000251687.1	rest	ENSG00000251687	18.8921089721231	5.90042428402604	2.8866153677687	5.02636154931185	3.93904108989389	5.16244957129999	3.86051237367494	4.25551504454128	3.1036752764426	2.12906009850971	5.03513377269277	4.03658107997453	1.78686964841112	1.32665909693206	8.59331587265194	2.32537902924563	2.48282133304298	1.52225042449075	2.04982031511463	2.2582647411363	1.50167844102795	1.42794068541436	1.80604685386188	1.23022884722951	1.03372230042521	1.59198795007054	1.20804102839935	1.16560299944062	1.0349104195029	1.04868157339934
ENSG00000253102.1	rest	ENSG00000253102	18.8637031552067	5.92872959004275	2.88630327651675	5.00395389543564	3.93982565322846	5.18618900034788	3.84888245339749	4.26620172275405	3.08650158605081	2.12325640749805	5.04616915825961	4.03897859516123	1.78120548963341	1.32861556078476	8.59560466344655	2.3202951420954	2.49901099491347	1.51918728729528	2.06541573334553	2.25470231131325	1.50678756521838	1.42704676710554	1.80707323140752	1.22852448121959	1.03254982193054	1.59262522580801	1.20748057304058	1.16520682831092	1.0352370613072	1.04926261232928
