"","missing"
"1","ENSG00000130600"
"2","ENSG00000256329"
"3","ENSG00000235162"
"4","ENSG00000228474"
"5","ENSG00000251562"
"6","ENSG00000175061"
"7","ENSG00000226950"
"8","ENSG00000247844"
"9","ENSG00000245532"
"10","ENSG00000255717"
