"","missing"
"1","ENSG00000223380"
"2","ENSG00000203875"
"3","ENSG00000172965"
"4","ENSG00000254934"
"5","ENSG00000230937"
"6","ENSG00000222041"
"7","ENSG00000232388"
"8","ENSG00000245910"
"9","ENSG00000235576"
"10","ENSG00000229807"
"11","ENSG00000130600"
"12","ENSG00000251562"
"13","ENSG00000175061"
"14","ENSG00000226950"
"15","ENSG00000247844"
"16","ENSG00000245532"
"17","ENSG00000249790"
"18","ENSG00000234883"
"19","ENSG00000255717"
"20","ENSG00000237643"
