"","missing"
"1","ENSG00000130600"
"2","ENSG00000175061"
"3","ENSG00000251562"
"4","ENSG00000226950"
"5","ENSG00000249790"
"6","ENSG00000234883"
"7","ENSG00000255717"
"8","ENSG00000237643"
"9","ENSG00000247844"
"10","ENSG00000223380"
