"","missing"
"1","ENSG00000130600"
"2","ENSG00000175061"
"3","ENSG00000226950"
"4","ENSG00000196756"
"5","ENSG00000255717"
"6","ENSG00000234741"
"7","ENSG00000188338"
"8","ENSG00000251002"
"9","ENSG00000234327"
"10","ENSG00000234456"
