"","missing"
"1","ENSG00000177410"
"2","ENSG00000249532"
"3","ENSG00000255717"
"4","ENSG00000249790"
"5","ENSG00000223380"
"6","ENSG00000234883"
"7","ENSG00000237643"
"8","ENSG00000245532"
"9","ENSG00000245532"
"10","ENSG00000247844"
"11","ENSG00000130600"
"12","ENSG00000130600"
"13","ENSG00000235162"
"14","ENSG00000228474"
"15","ENSG00000228474"
"16","ENSG00000175061"
"17","ENSG00000251562"
"18","ENSG00000251562"
"19","ENSG00000226950"
"20","ENSG00000226950"
