"","missing"
"1","ENSG00000230937"
"2","ENSG00000245910"
"3","ENSG00000147676"
"4","ENSG00000234741"
"5","ENSG00000205663"
"6","ENSG00000234449"
"7","ENSG00000085365"
"8","ENSG00000142396"
"9","ENSG00000126749"
"10","ENSG00000231698"
"11","ENSG00000130600"
"12","ENSG00000175061"
"13","ENSG00000226950"
"14","ENSG00000247844"
"15","ENSG00000255717"
"16","ENSG00000249790"
"17","ENSG00000223380"
"18","ENSG00000004142"
"19","ENSG00000203875"
"20","ENSG00000172965"
