"","missing"
"1","ENSG00000229953"
"2","ENSG00000224093"
"3","ENSG00000224738"
"4","ENSG00000254682"
"5","ENSG00000239705"
"6","ENSG00000249572"
"7","ENSG00000197989"
"8","ENSG00000223482"
"9","ENSG00000225733"
"10","ENSG00000224597"
"11","ENSG00000254911"
"12","ENSG00000237298"
"13","ENSG00000229874"
"14","ENSG00000236933"
"15","ENSG00000250961"
"16","ENSG00000253352"
"17","ENSG00000228989"
"18","ENSG00000235123"
"19","ENSG00000239906"
"20","ENSG00000247092"
