"","missing"
"1","ENSG00000177410"
"2","ENSG00000249532"
"3","ENSG00000235123"
"4","ENSG00000232533"
"5","ENSG00000225733"
"6","ENSG00000226779"
"7","ENSG00000253352"
"8","ENSG00000254682"
"9","ENSG00000235335"
"10","ENSG00000229874"
